intersection_key,road_key,ก่อนโควิด,โควิด,หลังโควิด
พระรามที่ 2 ซอย 28,พระรามที่ 2,0,0,3
พระรามที่ 2 ซอย 28,พระรามที่ 2 ซอย 28,0,0,3
พระรามที่ 3 - นราธิวาส,นราธิวาสราชนครินทร์,0,0,6
พระรามที่ 3 - นราธิวาส,พระรามที่ 3,0,3,6
พระรามที่ 3 - ยานนาวา,พระรามที่ 3,0,3,3
พระรามที่ 3 - ยานนาวา,ยานนาวา,0,3,3
พระรามที่ 3 - รัชดา,พระรามที่ 3,0,3,0
พระรามที่ 3 - รัชดา,รัชดาภิเษก,0,3,0
พระรามที่ 3 - วงแหวนอุตสาหกรรม,พระรามที่ 3,0,3,3
พระรามที่ 3 - วงแหวนอุตสาหกรรม,วงแหวนอุตสาหกรรม,0,3,3
พระรามที่ 3 ซอย 19,พระรามที่ 3,0,0,3
พระรามที่ 3 ซอย 19,พระรามที่ 3 ซ.19,0,0,3
พระรามที่ 3 ซอย 77,พระรามที่ 3,0,0,3
พระรามที่ 3 ซอย 77,พระรามที่ 3 ซอย 77,0,0,3
พระรามที่ 4,พระรามที่ 4,6,1,6
พระรามที่ 4,พระรามที่ 5,0,1,0
พระรามที่ 4,พระรามที่ 6,0,1,0
พระรามที่ 4,รัชดาภิเษก,6,3,6
พระรามที่ 6 -พระรามที่ 6ซอย 36,พระรามที่ 6,3,0,0
พระรามที่ 6 -พระรามที่ 6ซอย 36,พระรามที่ 6 ซอย 36,3,0,0
พระรามที่2,พระรามที่ 2,3,0,0
พระรามที่2,พระรามที่2,0,3,0
พระรามที่2,สุขสวัสดิ์,3,3,0
พระรามที่2 - แสมดำ,พระรามที่ 2,3,0,0
พระรามที่2 - แสมดำ,แสมดำ,3,0,0
พระรามที่3 - ยานนาวา,พระรามที่ 3,3,0,0
พระรามที่3 - ยานนาวา,ยานนาวา,3,0,0
พระรามที่3 - รัชดาภิเษก,พระรามที่ 3,3,0,0
พระรามที่3 - รัชดาภิเษก,รัชดาภิเษก,3,0,0
พระรามที่3- ยานนาวา,พระรามที่ 3,3,0,0
พระรามที่3- ยานนาวา,ยานนาวา,3,0,0
พระรามที่3-วงแหวนอุตสาหกรรม,พระรามที่ 3,3,0,0
พระรามที่3-วงแหวนอุตสาหกรรม,วงแหวนอุตสาหกรรม,3,0,0
พระโขนง,ซอยสุขุมวิท 71,6,0,0
พระโขนง,พระรามที่ 4,0,0,9
พระโขนง,สุขุมวิท,6,3,12
พระโขนง,สุขุมวิท 71,0,3,3
พรานนก,พรานนก,3,4,6
พรานนก,อิสรภาพ,3,6,6
พรานนก,เพชรบุรี,0,3,0
พรานนก - กาญจนาภิเษก -กาญจนาภิเษก,กาญจนาภิเษก,0,3,0
พรานนก - กาญจนาภิเษก -กาญจนาภิเษก,พรานนก-กาญจนาภิเษก,0,3,0
พรานนก - กาญจนาภิเษก -ราชพฤกษ์,พรานนก-กาญจนาภิเษก,0,3,0
พรานนก - กาญจนาภิเษก -ราชพฤกษ์,ราชพฤกษ์,0,3,0
พร้อมพงษ์,เพชรบุรี,0,0,3
พร้อมพงษ์,เพชรบุรี 38/1,0,0,3
พลับพลาไชย,พลับพลาไชย,3,0,9
พลับพลาไชย,หลวง,3,0,6
พลับพลาไชย,ไมตรีจิต,3,0,3
พลับพลาไชย,ไมตรีจิตร,0,0,3
พลาธิการ,ซอยพหลโยธิน 54/1,3,0,0
พลาธิการ,ทางเข้าพลาธิการ ทอ,3,0,0
พลาธิการ,พหลโยธิน,3,0,0
พหลโยธิน - เทพรักษ์,พหลโยธิน,3,3,6
พหลโยธิน - เทพรักษ์,เทพรักษ์,3,3,6
พหลโยธิน 19,พหลโยธิน,0,0,3
พหลโยธิน 19,พหลโยธิน 19,0,0,3
พหลโยธิน 23,ซอยพหลโยธิน 23,3,0,0
พหลโยธิน 23,พหลโยธิน,3,0,0
พหลโยธิน 48,ซอยพหลโยธิน 48,0,3,0
พหลโยธิน 48,พหลโยธิน,0,6,3
พหลโยธิน 48,พหลโยธิน 48,0,3,3
พหลโยธิน 54/1 - สายไหม,พหลโยธิน 54/1,0,3,0
พหลโยธิน 54/1 - สายไหม,สายไหม,0,3,0
พหลโยธินซอย 2,พหลโยธิน,0,3,0
พหลโยธินซอย 2,พหลโยธินซอย 2,0,3,0
พัฒนาการ,บางแค,0,0,3
พัฒนาการ,พัฒนาการ,6,3,6
พัฒนาการ,ศรีนครินทร์,6,3,6
พัฒนาการ,เทอดไท,0,0,3
พัฒนาการ - ซอยพัฒนาการ 53,ซอยพัฒนาการ 53,3,0,0
พัฒนาการ - ซอยพัฒนาการ 53,พัฒนาการ,3,0,0
พัฒนาการ - พัฒนาการ 25,พัฒนาการ,0,0,3
พัฒนาการ - พัฒนาการ 25,พัฒนาการ 25,0,0,3
พัฒนาการ - พัฒนาการ 53,พัฒนาการ,0,0,6
พัฒนาการ - พัฒนาการ 53,พัฒนาการ 53,0,0,6
พัฒนาการ - เฉลิมพระเกียรติ ร.9,ทางเข้าหมู่บ้าน,3,0,0
พัฒนาการ - เฉลิมพระเกียรติ ร.9,พัฒนาการ,3,0,0
พัฒนาการ - เฉลิมพระเกียรติ ร.9,เฉลิมพระเกียรติ ร.9,3,0,0
พัฒนาการ 20,พัฒนาการ,0,0,3
พัฒนาการ 20,พัฒนาการ 20,0,0,3
พัฒนาการ 25,พัฒนาการ,0,0,6
พัฒนาการ 25,พัฒนาการ 25,0,0,6
พัฒนาการ 29,พัฒนาการ,0,3,0
พัฒนาการ 46,พัฒนาการ,0,0,3
พัฒนาการ 46,พัฒนาการ 46,0,0,3
พัฒนาการ 93,พัฒนาการ,0,0,3
พัฒนาการ61 -พัฒนาการ 74,ซอยพัฒนาการ 61,3,0,0
พัฒนาการ61 -พัฒนาการ 74,ซอยพัฒนาการ74,3,0,0
พัฒนาการ61 -พัฒนาการ 74,พัฒาการ,3,0,0
พาณิชยการ,พระรามที่ 5,3,0,0
พาณิชยการ,พระรามที่5,0,3,0
พาณิชยการ,พิษณุโลก,3,1,0
พาณิชยการ,อิสรภาพ,0,3,0
พาณิชยการธนบุรี,จรัญสนิทวงศ์,6,0,3
พาณิชยการธนบุรี,จรัญสนิทวงศ์ 13,0,0,3
พาณิชยการธนบุรี,ซอยจรัญสนิทวงศ์ 13,6,0,0
พาณิชยการพระนคร,พระรามที่ 5,0,0,3
พาณิชยการพระนคร,พิษณุโลก,0,0,3
พาณิชย์ธน,จรัญสนิทวงศ์,0,3,0
พาณิชย์ธน,จรัญสนิทวงศ์ 13,0,3,0
พาราไดซ์,ศรีนครินทร์,0,0,3
พาราไดซ์,ศรีนครินทร์ 46,0,0,3
พาราไดซ์,ศรีนครินทร์ 57,0,0,3
พาหุรัด,ตรีเพชร,0,0,5
พาหุรัด,พาหุรัด,0,0,9
พิงนคร 5 - ริมคลองตาอูฐ,พิงนคร 5,0,0,3
พิงนคร 5 - ริมคลองตาอูฐ,ริมคลองตาอูฐ,0,0,3
พิชัย,นครไชยศรี,3,3,0
พิชัย,พิชัย,3,3,0
พิบูลวัฒนา,ซอยพิบูลวัฒนา,0,3,0
พิบูลวัฒนา,ทางขึ้น-ลงทางด่วน / ถนนพระรามที่ 6 ซ.37,0,0,3
พิบูลวัฒนา,ทางขึ้นลงทางด่วน,0,3,0
พิบูลวัฒนา,พระรามที่ 6,0,3,3
พิบูลวัฒนา,พิบูลวัฒนา,0,0,3
พิบูลสงคราม,ประชาราษฎร์สาย 1,3,3,3
พิบูลสงคราม,พิบูลสงคราม,3,3,3
พิบูลสงคราม,วงศ์สว่าง,0,3,0
พุทธบูชา - พุทธบูชา 24,พุทธบูชา,0,0,3
พุทธบูชา - พุทธบูชา 24,พุทธบูชา 24,0,0,3
พุทธมณฑลสาย 1 - บางแวก,บางแวก,3,0,3
พุทธมณฑลสาย 1 - บางแวก,พุทธมณฑลสาย 1,3,0,3
พุทธมณฑลสาย 1 - พรานนก - กาญจนาภิเษก,พรานนก - กาญจนาภิเษก,3,0,0
พุทธมณฑลสาย 1 - พรานนก - กาญจนาภิเษก,พุทธมณฑลสาย 1,3,0,0
พุทธมณฑลสาย 1 - พรานนกกภาญจนาภิเษก,พรานนก - กาญจนาภิเษก,3,0,0
พุทธมณฑลสาย 1 - พรานนกกภาญจนาภิเษก,พุทธมณฑลสาย 1,3,0,0
พุทธมณฑลสาย 1 -วัดอินทราวาส,พุทธมณฑลสาย 1,3,0,0
พุทธมณฑลสาย 2,ซ.เพชรเกษม 55,3,0,0
พุทธมณฑลสาย 2,ซอยเพชรเกษม 55,3,3,0
พุทธมณฑลสาย 2,พุทธมณฑลสาย 2,6,3,6
พุทธมณฑลสาย 2,เพชรเกษม,6,3,6
